0 0                
0.014999999999999999	0.068214066933955084
0.029999999999999999	0.1301935646248511
0.044999999999999998	0.18453922307176462
0.059999999999999998	0.23219128064018899
0.074999999999999997	0.27397416919829742
0.089999999999999997	0.31061077767532863
0.105            	0.34273495881786925
0.12             	0.37090249552437859
0.13500000000000001	0.39560071648733547
0.15000000000000002	0.41725692750397353
0.16500000000000004	0.4362458043263388
0.18000000000000005	0.45289587495494221
0.19500000000000006	0.46749520352665441
0.21000000000000008	0.48029637413422238
0.22500000000000009	0.49152086080284807
0.2400000000000001	0.50136285922912205
0.25500000000000012	0.5099926465755259
0.27000000000000013	0.51755952744855427
0.28500000000000014	0.52419441702905656
0.30000000000000016	0.53001210604572502
0.31500000000000017	0.53511324677821381
0.33000000000000018	0.53958609444987538
0.3450000000000002	0.54350803413808424
0.36000000000000021	0.54694691961934128
0.37500000000000022	0.54996224731261312
0.39000000000000024	0.55260618563139896
0.40500000000000025	0.55492447755341567
0.42000000000000026	0.55695723202332903
0.43500000000000028	0.55873961788065363
0.45000000000000029	0.56030247231851749
0.4650000000000003	0.56167283440028171
0.48000000000000032	0.56287441286443041
0.49500000000000033	0.5639279963112579
0 0      
0.014999999999999999	0.070037869602843736
0.029999999999999999	0.13540761115163602
0.044999999999999998	0.19492334509986509
0.059999999999999998	0.24910931101427025
0.074999999999999997	0.29844280162754394
0.089999999999999997	0.34335836703306927
0.105            	0.38425164238454323
0.12             	0.42148283281648691
0.13500000000000001	0.45537988628226189
0.15000000000000002	0.48624138225731089
0.16500000000000004	0.51433916175249683
0.18000000000000005	0.53992072180384376
0.19500000000000006	0.5632113955303143
0.21000000000000008	0.58441633696250539
0.22500000000000009	0.60372232812546667
0.2400000000000001	0.62129942429317941
0.25500000000000012	0.63730245190679158
0.27000000000000013	0.65187237235090123
0.28500000000000014	0.66513752360060019
0.30000000000000016	0.67721475067623171
0.31500000000000017	0.68821043486337385
0.33000000000000018	0.69822143076385834
0.3450000000000002	0.70733591943175866
0.36000000000000021	0.71563418510912857
0.37500000000000022	0.72318932240330713
0.39000000000000024	0.73006788013489954
0.40500000000000025	0.73633044752772658
0.42000000000000026	0.74203218790413805
0.43500000000000028	0.74722332458671314
0.45000000000000029	0.75194958328636607
0.4650000000000003	0.75625259487360064
0.48000000000000032	0.76017026208069671
0.49500000000000033	0.76373709336488038


